ChannelNumber	N(E)	W	P	G(Z,W)	Value	Energy(MeV)
149.0	526.0	1.9019902152641879	1.6178896065432622	21.09906594821582	2.625143079100278	0.46091699999999997
150.0	502.0	1.9080430528375734	1.6250010127632926	21.07103456275701	2.5581190920503163	0.46401
151.0	481.0	1.9140958904109588	1.6321038807894923	21.043130615445563	2.4977770557932506	0.467103
152.0	499.0	1.9201506849315069	1.6392006139710098	21.015344038927108	2.537737569573396	0.470197
153.0	488.0	1.9262035225048924	1.6462867338681482	20.98769170421073	2.5033720568388937	0.47329000000000004
154.0	448.0	1.9322583170254404	1.6533669295452802	20.96015465584585	2.3926357100930997	0.47638400000000003
155.0	458.0	1.9383111545988259	1.6604367293101636	20.93274963552029	2.413215490431396	0.479477
156.0	452.0	1.9443639921722113	1.6674985259531292	20.905466680169994	2.3914522524768955	0.48257
157.0	387.0	1.9504187866927594	1.6745547000573184	20.87829599965861	2.207395159172591	0.485664
158.0	429.0	1.9564716242661448	1.6816007898899807	20.851254144008966	2.3184033825869435	0.488757
159.0	395.0	1.9625264187866929	1.688641449341962	20.824322627855675	2.219205879026028	0.491851
160.0	455.0	1.9685792563600784	1.6956722232115495	20.797517874988493	2.3760033067904156	0.494944
161.0	399.0	1.9746320939334638	1.702695482578155	20.770830190662277	2.2195929098355447	0.49803699999999995
162.0	370.0	1.9806868884540116	1.7097135871524312	20.744250044921184	2.132240391446668	0.501131
163.0	341.0	1.9867397260273973	1.716722091363485	20.717793674555818	2.0420410199112258	0.504224
164.0	386.0	1.9927945205479451	1.723725616542817	20.691443039733624	2.1673833963634213	0.5073179999999999
165.0	352.0	1.9988473581213309	1.7307197234297134	20.665214254137382	2.064770302096148	0.510411
166.0	356.0	2.0049001956947166	1.7377067631498455	20.639097875411046	2.0715092907889496	0.5135040000000001
167.0	328.0	2.0109549902152644	1.7446890762172136	20.613084618509586	1.9836410111662388	0.516598
168.0	339.0	2.0170078277886496	1.751662232669497	20.587190414814245	2.0118413251532767	0.519691
169.0	331.0	2.0230626223091974	1.7586308236194903	20.56139764769351	1.9832540715905438	0.5227849999999999
170.0	324.0	2.0291154598825836	1.765590425193371	20.53572212855359	1.957540498549528	0.5258780000000001
171.0	314.0	2.035168297455969	1.7725433701237967	20.510154653092897	1.9225605547310074	0.528971
172.0	275.0	2.0412230919765166	1.7794919812177212	20.484686167419568	1.794986624472811	0.532065
